country_id,year,v2x_polyarchy,v2x_libdem
147,1963,0.611,0.465
147,1964,0.611,0.465
147,1965,0.611,0.465
147,1966,0.715,0.588
147,1967,0.72,0.599
147,1968,0.72,0.599
147,1969,0.73,0.605
147,1970,0.73,0.614
147,1971,0.73,0.614
147,1972,0.73,0.616
147,1973,0.733,0.619
147,1974,0.733,0.619
147,1975,0.733,0.619
147,1976,0.737,0.623
147,1977,0.745,0.629
147,1978,0.745,0.629
147,1979,0.745,0.629
147,1980,0.749,0.635
147,1981,0.745,0.634
147,1982,0.743,0.628
147,1983,0.743,0.628
147,1984,0.743,0.628
147,1985,0.743,0.628
147,1986,0.742,0.627
147,1987,0.742,0.626
147,1988,0.742,0.626
147,1989,0.742,0.631
147,1990,0.745,0.635
147,1991,0.76,0.65
147,1992,0.76,0.65
147,1993,0.76,0.65
147,1994,0.763,0.652
147,1995,0.767,0.656
147,1996,0.767,0.656
147,1997,0.767,0.656
147,1998,0.767,0.656
147,1999,0.77,0.658
147,2000,0.769,0.658
147,2001,0.769,0.658
147,2002,0.769,0.658
147,2003,0.767,0.655
147,2004,0.765,0.654
147,2005,0.765,0.654
147,2006,0.765,0.653
147,2007,0.765,0.654
147,2008,0.782,0.669
147,2009,0.783,0.67
147,2010,0.783,0.668
147,2011,0.783,0.668
147,2012,0.783,0.668
147,2013,0.779,0.665
147,2014,0.779,0.664
147,2015,0.777,0.664
147,2016,0.777,0.664
147,2017,0.774,0.655
147,2018,0.776,0.655
147,2019,0.789,0.664
147,2020,0.801,0.68
147,2021,0.795,0.676
147,2022,0.793,0.673
147,2023,0.792,0.675
147,2024,0.786,0.67
148,1945,0.238,0.28
148,1946,0.503,0.462
148,1947,0.534,0.482
148,1948,0.534,0.482
148,1949,0.699,0.619
148,1950,0.716,0.634
148,1951,0.721,0.639
148,1952,0.721,0.639
148,1953,0.721,0.639
148,1954,0.726,0.646
148,1955,0.729,0.648
148,1956,0.729,0.648
148,1957,0.729,0.649
148,1958,0.73,0.649
148,1959,0.731,0.65
148,1960,0.836,0.752
148,1961,0.838,0.751
148,1962,0.844,0.758
148,1963,0.844,0.762
148,1964,0.844,0.762
148,1965,0.845,0.764
148,1966,0.846,0.765
148,1967,0.846,0.765
148,1968,0.844,0.762
148,1969,0.844,0.761
148,1970,0.846,0.767
148,1971,0.847,0.768
148,1972,0.852,0.775
148,1973,0.852,0.775
148,1974,0.849,0.77
148,1975,0.849,0.768
148,1976,0.851,0.773
148,1977,0.853,0.775
148,1978,0.854,0.776
148,1979,0.855,0.776
148,1980,0.865,0.788
148,1981,0.862,0.785
148,1982,0.86,0.783
148,1983,0.86,0.783
148,1984,0.86,0.783
148,1985,0.86,0.783
148,1986,0.86,0.782
148,1987,0.858,0.781
148,1988,0.856,0.779
148,1989,0.862,0.782
148,1990,0.872,0.801
148,1991,0.873,0.801
148,1992,0.876,0.807
148,1993,0.876,0.807
148,1994,0.876,0.807
148,1995,0.878,0.808
148,1996,0.878,0.81
148,1997,0.878,0.81
148,1998,0.878,0.808
148,1999,0.881,0.814
148,2000,0.885,0.819
148,2001,0.885,0.819
148,2002,0.885,0.819
148,2003,0.887,0.82
148,2004,0.866,0.801
148,2005,0.881,0.815
148,2006,0.884,0.82
148,2007,0.895,0.833
148,2008,0.907,0.844
148,2009,0.907,0.843
148,2010,0.904,0.839
148,2011,0.901,0.837
148,2012,0.901,0.837
148,2013,0.906,0.845
148,2014,0.904,0.843
148,2015,0.903,0.84
148,2016,0.903,0.838
148,2017,0.902,0.837
148,2018,0.902,0.837
148,2019,0.902,0.84
148,2020,0.897,0.828
148,2021,0.898,0.829
148,2022,0.898,0.837
148,2023,0.898,0.816
148,2024,0.886,0.805
150,1992,0.249,0.095
150,1993,0.249,0.095
150,1994,0.187,0.067
150,1995,0.187,0.07
150,1996,0.268,0.144
150,1997,0.585,0.343
150,1998,0.602,0.359
150,1999,0.618,0.372
150,2000,0.638,0.403
150,2001,0.659,0.434
150,2002,0.655,0.424
150,2003,0.664,0.439
150,2004,0.646,0.424
150,2005,0.646,0.429
150,2006,0.626,0.415
150,2007,0.566,0.377
150,2008,0.564,0.375
150,2009,0.563,0.373
150,2010,0.57,0.378
150,2011,0.573,0.381
150,2012,0.573,0.38
150,2013,0.563,0.376
150,2014,0.56,0.375
150,2015,0.549,0.369
150,2016,0.554,0.364
150,2017,0.545,0.364
150,2018,0.519,0.347
150,2019,0.524,0.347
150,2020,0.524,0.34
150,2021,0.517,0.335
150,2022,0.521,0.344
150,2023,0.504,0.337
150,2024,0.508,0.342
152,1945,0.074,0.04
152,1946,0.133,0.062
152,1947,0.127,0.051
152,1948,0.163,0.057
152,1949,0.167,0.056
152,1950,0.165,0.055
152,1951,0.164,0.055
152,1952,0.164,0.055
152,1953,0.166,0.057
152,1954,0.173,0.058
152,1955,0.173,0.057
152,1956,0.173,0.057
152,1957,0.175,0.058
152,1958,0.172,0.057
152,1959,0.172,0.057
152,1960,0.172,0.057
152,1961,0.172,0.057
152,1962,0.176,0.058
152,1963,0.176,0.058
152,1964,0.176,0.058
152,1965,0.177,0.058
152,1966,0.177,0.058
152,1967,0.176,0.058
152,1968,0.176,0.058
152,1969,0.176,0.058
152,1970,0.177,0.059
152,1971,0.177,0.059
152,1972,0.176,0.059
152,1973,0.176,0.059
152,1974,0.176,0.059
152,1975,0.178,0.059
152,1976,0.178,0.059
152,1977,0.177,0.059
152,1978,0.177,0.059
152,1979,0.177,0.059
152,1980,0.179,0.06
152,1981,0.179,0.06
152,1982,0.18,0.06
152,1983,0.18,0.06
152,1984,0.181,0.06
152,1985,0.181,0.06
152,1986,0.18,0.06
152,1987,0.18,0.06
152,1988,0.18,0.06
152,1989,0.182,0.061
152,1990,0.574,0.46
152,1991,0.628,0.517
152,1992,0.695,0.598
152,1993,0.691,0.595
152,1994,0.691,0.593
152,1995,0.695,0.598
152,1996,0.703,0.606
152,1997,0.715,0.617
152,1998,0.71,0.611
152,1999,0.719,0.62
152,2000,0.72,0.623
152,2001,0.692,0.6
152,2002,0.718,0.619
152,2003,0.718,0.618
152,2004,0.714,0.619
152,2005,0.705,0.611
152,2006,0.706,0.616
152,2007,0.708,0.616
152,2008,0.709,0.618
152,2009,0.696,0.592
152,2010,0.678,0.571
152,2011,0.672,0.565
152,2012,0.663,0.562
152,2013,0.657,0.544
152,2014,0.677,0.565
152,2015,0.669,0.568
152,2016,0.669,0.562
152,2017,0.624,0.526
152,2018,0.614,0.514
152,2019,0.614,0.51
152,2020,0.603,0.498
152,2021,0.666,0.553
152,2022,0.694,0.614
152,2023,0.67,0.585
152,2024,0.646,0.508
153,1946,0.046,0.043
153,1947,0.052,0.044
153,1948,0.058,0.049
153,1949,0.061,0.049
153,1950,0.061,0.05
153,1951,0.067,0.051
153,1952,0.067,0.051
153,1953,0.067,0.051
153,1954,0.067,0.051
153,1955,0.067,0.051
153,1956,0.067,0.051
153,1957,0.117,0.058
153,1958,0.118,0.058
153,1959,0.118,0.058
153,1960,0.118,0.059
153,1961,0.118,0.059
153,1962,0.118,0.059
153,1963,0.118,0.059
153,1964,0.118,0.059
153,1965,0.12,0.06
153,1966,0.12,0.06
153,1967,0.12,0.06
153,1968,0.12,0.06
153,1969,0.12,0.06
153,1970,0.122,0.063
153,1971,0.123,0.063
153,1972,0.124,0.075
153,1973,0.148,0.081
153,1974,0.148,0.079
153,1975,0.132,0.075
153,1976,0.169,0.099
153,1977,0.169,0.101
153,1978,0.15,0.097
153,1979,0.221,0.1
153,1980,0.231,0.1
153,1981,0.231,0.1
153,1982,0.21,0.095
153,1983,0.207,0.094
153,1984,0.206,0.094
153,1985,0.203,0.094
153,1986,0.203,0.094
153,1987,0.206,0.096
153,1988,0.207,0.097
153,1989,0.207,0.097
153,1990,0.395,0.193
153,1991,0.424,0.212
153,1992,0.42,0.214
153,1993,0.345,0.166
153,1994,0.413,0.211
153,1995,0.409,0.206
153,1996,0.322,0.148
153,1997,0.438,0.219
153,1998,0.442,0.222
153,1999,0.305,0.143
153,2000,0.225,0.105
153,2001,0.229,0.098
153,2002,0.327,0.142
153,2003,0.383,0.167
153,2004,0.426,0.233
153,2005,0.448,0.264
153,2006,0.446,0.257
153,2007,0.447,0.258
153,2008,0.447,0.257
153,2009,0.451,0.254
153,2010,0.439,0.256
153,2011,0.474,0.273
153,2012,0.474,0.273
153,2013,0.495,0.296
153,2014,0.495,0.297
153,2015,0.415,0.252
153,2016,0.407,0.253
153,2017,0.396,0.194
153,2018,0.383,0.171
153,2019,0.318,0.12
153,2020,0.289,0.112
153,2021,0.291,0.11
153,2022,0.283,0.111
153,2023,0.272,0.103
153,2024,0.282,0.107
154,1991,0.242,0.157
154,1992,0.3,0.176
154,1993,0.38,0.21
154,1994,0.384,0.213
154,1995,0.39,0.216
154,1996,0.409,0.241
154,1997,0.422,0.259
154,1998,0.427,0.261
154,1999,0.437,0.275
154,2000,0.771,0.623
154,2001,0.773,0.63
154,2002,0.771,0.627
154,2003,0.774,0.633
154,2004,0.752,0.604
154,2005,0.777,0.637
154,2006,0.775,0.634
154,2007,0.787,0.642
154,2008,0.783,0.641
154,2009,0.787,0.656
154,2010,0.846,0.734
154,2011,0.854,0.747
154,2012,0.855,0.747
154,2013,0.832,0.715
154,2014,0.828,0.709
154,2015,0.816,0.701
154,2016,0.764,0.653
154,2017,0.739,0.625
154,2018,0.732,0.617
154,2019,0.742,0.624
154,2020,0.773,0.66
154,2021,0.761,0.652
154,2022,0.742,0.651
154,2023,0.744,0.646
154,2024,0.723,0.619
155,1945,0.428,0.314
155,1946,0.426,0.313
155,1947,0.424,0.312
155,1948,0.427,0.313
155,1949,0.429,0.315
155,1950,0.424,0.312
155,1951,0.414,0.296
155,1952,0.256,0.197
155,1953,0.192,0.115
155,1954,0.194,0.116
155,1955,0.269,0.136
155,1956,0.28,0.14
155,1957,0.279,0.14
155,1958,0.279,0.14
155,1959,0.149,0.063
155,1960,0.088,0.03
155,1961,0.07,0.027
155,1962,0.069,0.024
155,1963,0.069,0.025
155,1964,0.069,0.025
155,1965,0.069,0.024
155,1966,0.069,0.024
155,1967,0.069,0.024
155,1968,0.069,0.023
155,1969,0.069,0.024
155,1970,0.069,0.024
155,1971,0.069,0.024
155,1972,0.069,0.024
155,1973,0.069,0.024
155,1974,0.069,0.024
155,1975,0.069,0.024
155,1976,0.069,0.026
155,1977,0.069,0.033
155,1978,0.069,0.033
155,1979,0.069,0.034
155,1980,0.071,0.032
155,1981,0.071,0.032
155,1982,0.071,0.032
155,1983,0.071,0.032
155,1984,0.071,0.032
155,1985,0.071,0.032
155,1986,0.071,0.032
155,1987,0.071,0.032
155,1988,0.071,0.032
155,1989,0.071,0.032
155,1990,0.071,0.032
155,1991,0.071,0.032
155,1992,0.071,0.033
155,1993,0.103,0.037
155,1994,0.108,0.037
155,1995,0.108,0.037
155,1996,0.108,0.038
155,1997,0.108,0.038
155,1998,0.113,0.039
155,1999,0.113,0.039
155,2000,0.114,0.039
155,2001,0.114,0.042
155,2002,0.114,0.042
155,2003,0.114,0.04
155,2004,0.114,0.04
155,2005,0.113,0.041
155,2006,0.114,0.041
155,2007,0.114,0.041
155,2008,0.105,0.039
155,2009,0.167,0.05
155,2010,0.167,0.05
155,2011,0.167,0.051
155,2012,0.167,0.051
155,2013,0.169,0.057
155,2014,0.169,0.057
155,2015,0.169,0.057
155,2016,0.171,0.056
155,2017,0.17,0.058
155,2018,0.177,0.06
155,2019,0.181,0.061
155,2020,0.179,0.06
155,2021,0.179,0.055
155,2022,0.178,0.056
155,2023,0.175,0.055
155,2024,0.178,0.055
156,1945,0.088,0.097
156,1946,0.089,0.097
156,1947,0.089,0.097
156,1948,0.089,0.097
156,1949,0.089,0.097
156,1950,0.088,0.095
156,1951,0.088,0.096
156,1952,0.088,0.096
156,1953,0.088,0.097
156,1954,0.088,0.097
156,1955,0.083,0.089
156,1956,0.081,0.084
156,1957,0.081,0.085
156,1958,0.081,0.084
156,1959,0.087,0.089
156,1960,0.34,0.211
156,1961,0.463,0.338
156,1962,0.468,0.339
156,1963,0.468,0.338
156,1964,0.465,0.337
156,1965,0.465,0.336
156,1966,0.465,0.336
156,1967,0.465,0.336
156,1968,0.462,0.334
156,1969,0.461,0.334
156,1970,0.476,0.353
156,1971,0.488,0.362
156,1972,0.488,0.364
156,1973,0.488,0.367
156,1974,0.504,0.363
156,1975,0.532,0.424
156,1976,0.561,0.45
156,1977,0.577,0.459
156,1978,0.577,0.46
156,1979,0.577,0.46
156,1980,0.602,0.481
156,1981,0.639,0.509
156,1982,0.661,0.529
156,1983,0.693,0.555
156,1984,0.698,0.557
156,1985,0.698,0.557
156,1986,0.7,0.56
156,1987,0.7,0.56
156,1988,0.713,0.572
156,1989,0.725,0.581
156,1990,0.754,0.612
156,1991,0.767,0.63
156,1992,0.775,0.636
156,1993,0.776,0.635
156,1994,0.776,0.637
156,1995,0.776,0.635
156,1996,0.776,0.636
156,1997,0.777,0.636
156,1998,0.767,0.632
156,1999,0.769,0.637
156,2000,0.795,0.669
156,2001,0.805,0.678
156,2002,0.809,0.68
156,2003,0.806,0.666
156,2004,0.825,0.703
156,2005,0.823,0.704
156,2006,0.834,0.714
156,2007,0.841,0.728
156,2008,0.839,0.726
156,2009,0.839,0.725
156,2010,0.848,0.736
156,2011,0.848,0.735
156,2012,0.846,0.733
156,2013,0.847,0.733
156,2014,0.845,0.732
156,2015,0.851,0.74
156,2016,0.852,0.739
156,2017,0.839,0.733
156,2018,0.834,0.723
156,2019,0.84,0.715
156,2020,0.807,0.693
156,2021,0.797,0.657
156,2022,0.782,0.651
156,2023,0.778,0.645
156,2024,0.774,0.651
157,1945,0.113,0.059
157,1946,0.2,0.126
157,1947,0.236,0.134
157,1948,0.187,0.048
157,1949,0.187,0.036
157,1950,0.187,0.035
157,1951,0.187,0.035
157,1952,0.187,0.034
157,1953,0.138,0.026
157,1954,0.128,0.03
157,1955,0.131,0.031
157,1956,0.131,0.034
157,1957,0.139,0.036
157,1958,0.195,0.045
157,1959,0.195,0.045
157,1960,0.195,0.051
157,1961,0.194,0.053
157,1962,0.195,0.053
157,1963,0.196,0.054
157,1964,0.198,0.055
157,1965,0.198,0.055
157,1966,0.198,0.055
157,1967,0.205,0.057
157,1968,0.16,0.06
157,1969,0.14,0.054
157,1970,0.133,0.046
157,1971,0.132,0.046
157,1972,0.131,0.045
157,1973,0.132,0.045
157,1974,0.132,0.045
157,1975,0.169,0.052
157,1976,0.195,0.056
157,1977,0.196,0.057
157,1978,0.196,0.057
157,1979,0.196,0.057
157,1980,0.196,0.056
157,1981,0.195,0.057
157,1982,0.195,0.057
157,1983,0.195,0.057
157,1984,0.195,0.057
157,1985,0.195,0.057
157,1986,0.197,0.058
157,1987,0.197,0.058
157,1988,0.136,0.047
157,1989,0.146,0.056
157,1990,0.8,0.716
157,1991,0.888,0.803
157,1992,0.888,0.808
157,1993,0.896,0.824
157,1994,0.896,0.824
157,1995,0.896,0.824
157,1996,0.896,0.824
157,1997,0.896,0.824
157,1998,0.887,0.814
157,1999,0.879,0.806
157,2000,0.879,0.804
157,2001,0.879,0.804
157,2002,0.888,0.813
157,2003,0.896,0.822
157,2004,0.897,0.822
157,2005,0.897,0.823
157,2006,0.9,0.828
157,2007,0.902,0.83
157,2008,0.902,0.83
157,2009,0.895,0.821
157,2010,0.886,0.81
157,2011,0.894,0.814
157,2012,0.894,0.819
157,2013,0.87,0.788
157,2014,0.857,0.776
157,2015,0.857,0.776
157,2016,0.857,0.773
157,2017,0.842,0.741
157,2018,0.817,0.717
157,2019,0.808,0.712
157,2020,0.815,0.719
157,2021,0.794,0.706
157,2022,0.857,0.789
157,2023,0.869,0.801
157,2024,0.87,0.817
158,1945,0.322,0.172
158,1946,0.903,0.863
158,1947,0.904,0.866
158,1948,0.905,0.866
158,1949,0.905,0.866
158,1950,0.906,0.869
158,1951,0.906,0.87
158,1952,0.906,0.87
158,1953,0.904,0.869
158,1954,0.902,0.871
158,1955,0.905,0.874
158,1956,0.905,0.874
158,1957,0.904,0.873
158,1958,0.903,0.873
158,1959,0.903,0.873
158,1960,0.905,0.874
158,1961,0.905,0.874
158,1962,0.905,0.875
158,1963,0.905,0.875
158,1964,0.906,0.876
158,1965,0.906,0.877
158,1966,0.906,0.877
158,1967,0.907,0.879
158,1968,0.907,0.878
158,1969,0.907,0.879
158,1970,0.907,0.879
158,1971,0.908,0.88
158,1972,0.91,0.882
158,1973,0.91,0.882
158,1974,0.908,0.88
158,1975,0.906,0.878
158,1976,0.906,0.878
158,1977,0.907,0.879
158,1978,0.907,0.88
158,1979,0.908,0.88
158,1980,0.911,0.884
158,1981,0.91,0.883
158,1982,0.907,0.88
158,1983,0.907,0.88
158,1984,0.91,0.882
158,1985,0.91,0.882
158,1986,0.91,0.882
158,1987,0.909,0.881
158,1988,0.908,0.88
158,1989,0.908,0.88
158,1990,0.908,0.88
158,1991,0.908,0.88
158,1992,0.908,0.88
158,1993,0.908,0.88
158,1994,0.909,0.881
158,1995,0.911,0.883
158,1996,0.911,0.883
158,1997,0.911,0.883
158,1998,0.908,0.881
158,1999,0.908,0.88
158,2000,0.908,0.88
158,2001,0.908,0.881
158,2002,0.91,0.883
158,2003,0.91,0.883
158,2004,0.91,0.883
158,2005,0.921,0.896
158,2006,0.923,0.897
158,2007,0.923,0.897
158,2008,0.922,0.897
158,2009,0.922,0.897
158,2010,0.922,0.897
158,2011,0.922,0.896
158,2012,0.922,0.897
158,2013,0.922,0.896
158,2014,0.922,0.896
158,2015,0.923,0.896
158,2016,0.921,0.894
158,2017,0.921,0.893
158,2018,0.921,0.893
158,2019,0.917,0.889
158,2020,0.917,0.886
158,2021,0.919,0.887
158,2022,0.918,0.89
158,2023,0.916,0.884
158,2024,0.916,0.883
160,1945,0.015,0.014
160,1946,0.015,0.014
160,1947,0.015,0.014
160,1948,0.015,0.014
160,1949,0.015,0.014
160,1950,0.019,0.018
160,1951,0.019,0.018
160,1952,0.019,0.018
160,1953,0.019,0.018
160,1954,0.019,0.018
160,1955,0.02,0.018
160,1956,0.02,0.018
160,1957,0.02,0.018
160,1958,0.02,0.018
160,1959,0.034,0.022
160,1960,0.037,0.039
160,1961,0.039,0.039
160,1962,0.039,0.039
160,1963,0.039,0.04
160,1964,0.045,0.049
160,1965,0.047,0.049
160,1966,0.047,0.049
160,1967,0.047,0.049
160,1968,0.169,0.066
160,1969,0.177,0.044
160,1970,0.17,0.021
160,1971,0.112,0.01
160,1972,0.1,0.008
160,1973,0.069,0.008
160,1974,0.069,0.008
160,1975,0.069,0.008
160,1976,0.069,0.008
160,1977,0.069,0.008
160,1978,0.069,0.008
160,1979,0.044,0.007
160,1980,0.032,0.022
160,1981,0.032,0.022
160,1982,0.103,0.029
160,1983,0.137,0.039
160,1984,0.147,0.046
160,1985,0.147,0.046
160,1986,0.147,0.046
160,1987,0.147,0.046
160,1988,0.162,0.048
160,1989,0.163,0.048
160,1990,0.163,0.051
160,1991,0.163,0.051
160,1992,0.163,0.05
160,1993,0.173,0.052
160,1994,0.179,0.053
160,1995,0.183,0.054
160,1996,0.184,0.054
160,1997,0.182,0.052
160,1998,0.182,0.052
160,1999,0.183,0.053
160,2000,0.187,0.054
160,2001,0.187,0.054
160,2002,0.187,0.054
160,2003,0.188,0.054
160,2004,0.186,0.054
160,2005,0.182,0.054
160,2006,0.183,0.054
160,2007,0.183,0.054
160,2008,0.181,0.053
160,2009,0.181,0.053
160,2010,0.18,0.05
160,2011,0.179,0.05
160,2012,0.179,0.05
160,2013,0.181,0.052
160,2014,0.182,0.053
160,2015,0.181,0.051
160,2016,0.181,0.052
160,2017,0.177,0.05
160,2018,0.178,0.052
160,2019,0.179,0.052
160,2020,0.178,0.051
160,2021,0.174,0.05
160,2022,0.174,0.048
160,2023,0.184,0.053
160,2024,0.178,0.049
161,1990,0.799,0.688
161,1991,0.607,0.523
161,1992,0.451,0.385
161,1993,0.883,0.811
161,1994,0.87,0.801
161,1995,0.87,0.802
161,1996,0.87,0.803
161,1997,0.87,0.805
161,1998,0.87,0.805
161,1999,0.867,0.806
161,2000,0.867,0.806
161,2001,0.867,0.806
161,2002,0.867,0.807
161,2003,0.87,0.811
161,2004,0.872,0.813
161,2005,0.872,0.813
161,2006,0.872,0.813
161,2007,0.873,0.813
161,2008,0.874,0.813
161,2009,0.874,0.814
161,2010,0.881,0.832
161,2011,0.881,0.831
161,2012,0.881,0.83
161,2013,0.883,0.836
161,2014,0.887,0.839
161,2015,0.895,0.847
161,2016,0.907,0.862
161,2017,0.906,0.861
161,2018,0.905,0.862
161,2019,0.898,0.849
161,2020,0.896,0.843
161,2021,0.898,0.855
161,2022,0.895,0.854
161,2023,0.895,0.849
161,2024,0.895,0.85
162,1945,0.208,0.187
162,1946,0.208,0.187
162,1947,0.21,0.187
162,1948,0.21,0.187
162,1949,0.21,0.187
162,1950,0.212,0.192
162,1951,0.212,0.192
162,1952,0.212,0.192
162,1953,0.211,0.192
162,1954,0.211,0.192
162,1955,0.211,0.192
162,1956,0.21,0.191
162,1957,0.212,0.192
162,1958,0.212,0.192
162,1959,0.214,0.193
162,1960,0.217,0.194
162,1961,0.221,0.195
162,1962,0.221,0.195
162,1963,0.281,0.219
162,1964,0.289,0.222
162,1965,0.289,0.222
162,1966,0.299,0.225
162,1967,0.313,0.231
162,1968,0.484,0.315
162,1969,0.484,0.315
162,1970,0.511,0.382
162,1971,0.515,0.384
162,1972,0.54,0.401
162,1973,0.575,0.425
162,1974,0.575,0.425
162,1975,0.575,0.425
162,1976,0.575,0.425
162,1977,0.573,0.422
162,1978,0.573,0.422
162,1979,0.573,0.422
162,1980,0.573,0.422
162,1981,0.573,0.422
162,1982,0.572,0.421
162,1983,0.571,0.421
162,1984,0.571,0.421
162,1985,0.571,0.421
162,1986,0.571,0.421
162,1987,0.329,0.181
162,1988,0.221,0.144
162,1989,0.221,0.144
162,1990,0.224,0.148
162,1991,0.226,0.148
162,1992,0.409,0.28
162,1993,0.546,0.395
162,1994,0.536,0.39
162,1995,0.534,0.389
162,1996,0.534,0.389
162,1997,0.555,0.412
162,1998,0.555,0.412
162,1999,0.551,0.409
162,2000,0.346,0.208
162,2001,0.257,0.186
162,2002,0.319,0.254
162,2003,0.538,0.374
162,2004,0.538,0.374
162,2005,0.538,0.374
162,2006,0.397,0.266
162,2007,0.137,0.108
162,2008,0.134,0.107
162,2009,0.13,0.098
162,2010,0.134,0.107
162,2011,0.134,0.107
162,2012,0.137,0.107
162,2013,0.142,0.115
162,2014,0.197,0.145
162,2015,0.387,0.268
162,2016,0.398,0.278
162,2017,0.405,0.287
162,2018,0.404,0.285
162,2019,0.393,0.267
162,2020,0.408,0.273
162,2021,0.402,0.272
162,2022,0.399,0.266
162,2023,0.511,0.415
162,2024,0.516,0.414
163,1945,0.682,0.588
163,1946,0.735,0.659
163,1947,0.724,0.654
163,1948,0.743,0.664
163,1949,0.806,0.75
163,1950,0.816,0.768
163,1951,0.816,0.767
163,1952,0.815,0.766
163,1953,0.815,0.767
163,1954,0.817,0.768
163,1955,0.817,0.768
163,1956,0.811,0.762
163,1957,0.811,0.762
163,1958,0.815,0.766
163,1959,0.82,0.77
163,1960,0.82,0.772
163,1961,0.82,0.772
163,1962,0.809,0.761
163,1963,0.81,0.761
163,1964,0.81,0.762
163,1965,0.814,0.766
163,1966,0.809,0.761
163,1967,0.815,0.767
163,1968,0.819,0.771
163,1969,0.811,0.763
163,1970,0.812,0.764
163,1971,0.812,0.764
163,1972,0.811,0.764
163,1973,0.811,0.76
163,1974,0.811,0.763
163,1975,0.811,0.763
163,1976,0.817,0.767
163,1977,0.817,0.767
163,1978,0.82,0.77
163,1979,0.818,0.768
163,1980,0.815,0.767
163,1981,0.821,0.774
163,1982,0.841,0.792
163,1983,0.84,0.794
163,1984,0.839,0.793
163,1985,0.839,0.793
163,1986,0.839,0.797
163,1987,0.844,0.801
163,1988,0.843,0.801
163,1989,0.843,0.801
163,1990,0.857,0.816
163,1991,0.863,0.823
163,1992,0.864,0.824
163,1993,0.872,0.832
163,1994,0.872,0.832
163,1995,0.874,0.834
163,1996,0.874,0.835
163,1997,0.874,0.835
163,1998,0.874,0.835
163,1999,0.872,0.833
163,2000,0.871,0.832
163,2001,0.871,0.832
163,2002,0.871,0.832
163,2003,0.873,0.833
163,2004,0.873,0.834
163,2005,0.873,0.834
163,2006,0.876,0.837
163,2007,0.881,0.842
163,2008,0.882,0.843
163,2009,0.882,0.843
163,2010,0.882,0.843
163,2011,0.883,0.844
163,2012,0.884,0.844
163,2013,0.889,0.856
163,2014,0.889,0.856
163,2015,0.871,0.83
163,2016,0.87,0.829
163,2017,0.874,0.839
163,2018,0.88,0.846
163,2019,0.88,0.842
163,2020,0.879,0.842
163,2021,0.872,0.836
163,2022,0.873,0.833
163,2023,0.865,0.825
163,2024,0.847,0.802
164,1945,0.121,0.079
164,1946,0.182,0.147
164,1947,0.272,0.196
164,1948,0.273,0.197
164,1949,0.273,0.198
164,1950,0.311,0.237
164,1951,0.311,0.243
164,1952,0.314,0.255
164,1953,0.386,0.278
164,1954,0.387,0.296
164,1955,0.386,0.303
164,1956,0.386,0.307
164,1957,0.386,0.309
164,1958,0.386,0.308
164,1959,0.386,0.308
164,1960,0.386,0.308
164,1961,0.384,0.307
164,1962,0.375,0.304
164,1963,0.378,0.304
164,1964,0.394,0.316
164,1965,0.394,0.314
164,1966,0.339,0.28
164,1967,0.116,0.098
164,1968,0.074,0.066
164,1969,0.074,0.066
164,1970,0.074,0.066
164,1971,0.074,0.066
164,1972,0.074,0.066
164,1973,0.074,0.066
164,1974,0.139,0.094
164,1975,0.752,0.612
164,1976,0.816,0.702
164,1977,0.829,0.733
164,1978,0.83,0.733
164,1979,0.83,0.733
164,1980,0.83,0.733
164,1981,0.838,0.741
164,1982,0.851,0.757
164,1983,0.851,0.757
164,1984,0.86,0.766
164,1985,0.862,0.767
164,1986,0.863,0.769
164,1987,0.865,0.771
164,1988,0.865,0.771
164,1989,0.87,0.777
164,1990,0.882,0.79
164,1991,0.882,0.79
164,1992,0.882,0.792
164,1993,0.883,0.793
164,1994,0.886,0.796
164,1995,0.886,0.796
164,1996,0.885,0.8
164,1997,0.885,0.798
164,1998,0.885,0.798
164,1999,0.885,0.798
164,2000,0.884,0.799
164,2001,0.889,0.806
164,2002,0.889,0.806
164,2003,0.889,0.806
164,2004,0.889,0.806
164,2005,0.889,0.806
164,2006,0.889,0.803
164,2007,0.895,0.805
164,2008,0.902,0.813
164,2009,0.901,0.813
164,2010,0.907,0.814
164,2011,0.906,0.817
164,2012,0.899,0.808
164,2013,0.887,0.796
164,2014,0.886,0.8
164,2015,0.877,0.782
164,2016,0.871,0.777
164,2017,0.871,0.775
164,2018,0.863,0.77
164,2019,0.864,0.764
164,2020,0.789,0.67
164,2021,0.763,0.636
164,2022,0.763,0.61
164,2023,0.74,0.584
164,2024,0.75,0.576
166,1945,0.236,0.183
166,1946,0.236,0.183
166,1947,0.238,0.184
166,1948,0.239,0.185
166,1949,0.239,0.185
166,1950,0.239,0.188
166,1951,0.241,0.187
166,1952,0.278,0.201
166,1953,0.265,0.19
166,1954,0.201,0.155
166,1955,0.201,0.155
166,1956,0.201,0.155
166,1957,0.233,0.176
166,1958,0.3,0.216
166,1959,0.3,0.216
166,1960,0.298,0.214
166,1961,0.295,0.213
166,1962,0.29,0.208
166,1963,0.29,0.208
166,1964,0.289,0.211
166,1965,0.274,0.205
166,1966,0.284,0.195
166,1967,0.421,0.259
166,1968,0.408,0.252
166,1969,0.339,0.222
166,1970,0.322,0.213
166,1971,0.321,0.213
166,1972,0.315,0.21
166,1973,0.306,0.207
166,1974,0.298,0.201
166,1975,0.298,0.201
166,1976,0.294,0.199
